state,cidade,data_level,tide_code,active,total_bairros,slope_nao_placeholder,slope_placeholder,com_hidro_real,costeiros,com_score_calculado
AL,"Maceió",partial,30725,true,50,50,0,50,21,50
AL,"Arapiraca",minimal,,true,42,42,0,42,0,42
AL,"Palmeira dos Índios",minimal,,true,19,19,0,19,0,19
AL,"Barra de São Miguel",partial,,true,10,10,0,10,10,10
AL,"Penedo",minimal,,true,9,9,0,9,0,9
AL,"Maragogi",minimal,,true,2,2,0,2,2,2
AL,"Piranhas",minimal,,true,2,2,0,2,0,2
AL,"Coruripe",minimal,,true,2,2,0,2,2,2
AL,"Porto de Pedras",minimal,,true,2,2,0,2,2,2
AL,"Pão de Açúcar",minimal,,true,2,2,0,2,0,2
AL,"Olho d'Água das Flores",minimal,,true,2,2,0,2,0,2
AL,"União dos Palmares",minimal,,true,2,2,0,2,0,2
AL,"Atalaia",minimal,,true,2,2,0,2,0,2
AL,"Viçosa",minimal,,true,2,2,0,2,0,2
AL,"Capela",minimal,,true,2,2,0,2,0,2
AL,"Santana do Mundaú",minimal,,true,2,2,0,2,0,2
AL,"Piaçabuçu",minimal,,true,2,2,0,2,2,2
AL,"Major Isidoro",minimal,,true,2,2,0,2,0,2
AL,"Girau do Ponciano",minimal,,true,1,1,0,1,0,1
AL,"Ibateguara",minimal,,true,1,1,0,1,0,1
AL,"Igaci",minimal,,true,1,1,0,1,0,1
AL,"Igreja Nova",minimal,,true,1,1,0,1,0,1
AL,"Inhapi",minimal,,true,1,1,0,1,0,1
AL,"Jacaré dos Homens",minimal,,true,1,1,0,1,0,1
AL,"Jacuípe",minimal,,true,1,1,0,1,0,1
AL,"Japaratinga",minimal,,true,1,1,0,1,1,1
AL,"Jaramataia",minimal,,true,1,1,0,1,0,1
AL,"Jequiá da Praia",minimal,,true,1,1,0,1,1,1
AL,"Joaquim Gomes",minimal,,true,1,1,0,1,0,1
AL,"Jundiá",minimal,,true,1,1,0,1,0,1
AL,"Junqueiro",minimal,,true,1,1,0,1,0,1
AL,"Lagoa da Canoa",minimal,,true,1,1,0,1,0,1
AL,"Limoeiro de Anadia",minimal,,true,1,1,0,1,0,1
AL,"Mar Vermelho",minimal,,true,1,1,0,1,0,1
AL,"Maravilha",minimal,,true,1,1,0,1,0,1
AL,"Marechal Deodoro",minimal,,true,1,1,0,1,1,1
AL,"Maribondo",minimal,,true,1,1,0,1,0,1
AL,"Mata Grande",minimal,,true,1,1,0,1,0,1
AL,"Matriz de Camaragibe",minimal,,true,1,1,0,1,0,1
AL,"Messias",minimal,,true,1,1,0,1,0,1
AL,"Minador do Negrão",minimal,,true,1,1,0,1,0,1
AL,"Monteirópolis",minimal,,true,1,1,0,1,0,1
AL,"Murici",minimal,,true,1,1,0,1,0,1
AL,"Novo Lino",minimal,,true,1,1,0,1,0,1
AL,"Olho d'Água do Casado",minimal,,true,1,1,0,1,0,1
AL,"Olho d'Água Grande",minimal,,true,1,1,0,1,0,1
AL,"Olivença",minimal,,true,1,1,0,1,0,1
AL,"Água Branca",minimal,,true,1,1,0,1,0,1
AL,"Ouro Branco",minimal,,true,1,1,0,1,0,1
AL,"Anadia",minimal,,true,1,1,0,1,0,1
AL,"Barra de Santo Antônio",minimal,,true,1,1,0,1,1,1
AL,"Batalha",minimal,,true,1,1,0,1,0,1
AL,"Belém",minimal,,true,1,1,0,1,0,1
AL,"Belo Monte",minimal,,true,1,1,0,1,0,1
AL,"Boca da Mata",minimal,,true,1,1,0,1,0,1
AL,"Branquinha",minimal,,true,1,1,0,1,0,1
AL,"Cacimbinhas",minimal,,true,1,1,0,1,0,1
AL,"Palestina",minimal,,true,1,1,0,1,0,1
AL,"Pariconha",minimal,,true,1,1,0,1,0,1
AL,"Paripueira",minimal,,true,1,1,0,1,1,1
AL,"Passo de Camaragibe",minimal,,true,1,1,0,1,1,1
AL,"Paulo Jacinto",minimal,,true,1,1,0,1,0,1
AL,"Pilar",minimal,,true,1,1,0,1,0,1
AL,"Pindoba",minimal,,true,1,1,0,1,0,1
AL,"Poço das Trincheiras",minimal,,true,1,1,0,1,0,1
AL,"Porto Calvo",minimal,,true,1,1,0,1,1,1
AL,"Porto Real do Colégio",minimal,,true,1,1,0,1,0,1
AL,"Quebrangulo",minimal,,true,1,1,0,1,0,1
AL,"Rio Largo",minimal,,true,1,1,0,1,0,1
AL,"Roteiro",minimal,,true,1,1,0,1,1,1
AL,"Santa Luzia do Norte",minimal,,true,1,1,0,1,0,1
AL,"Santana do Ipanema",minimal,,true,1,1,0,1,0,1
AL,"São Brás",minimal,,true,1,1,0,1,0,1
AL,"São José da Laje",minimal,,true,1,1,0,1,0,1
AL,"São Luís do Quitunde",minimal,,true,1,1,0,1,0,1
AL,"São Miguel dos Campos",minimal,,true,1,1,0,1,0,1
AL,"São Miguel dos Milagres",minimal,,true,1,1,0,1,1,1
AL,"São Sebastião",minimal,,true,1,1,0,1,0,1
AL,"Satuba",minimal,,true,1,1,0,1,0,1
AL,"Senador Rui Palmeira",minimal,,true,1,1,0,1,0,1
AL,"Tanque d'Arca",minimal,,true,1,1,0,1,0,1
AL,"Taquarana",minimal,,true,1,1,0,1,0,1
AL,"Teotônio Vilela",minimal,,true,1,1,0,1,0,1
AL,"Traipu",minimal,,true,1,1,0,1,0,1
AL,"São José da Tapera",minimal,,true,1,1,0,1,0,1
AL,"Cajueiro",minimal,,true,1,1,0,1,0,1
AL,"Campestre",minimal,,true,1,1,0,1,0,1
AL,"Campo Alegre",minimal,,true,1,1,0,1,0,1
AL,"Campo Grande",minimal,,true,1,1,0,1,0,1
AL,"Canapi",minimal,,true,1,1,0,1,0,1
AL,"Carneiros",minimal,,true,1,1,0,1,0,1
AL,"Chã Preta",minimal,,true,1,1,0,1,0,1
AL,"Coité do Nóia",minimal,,true,1,1,0,1,0,1
AL,"Colônia Leopoldina",minimal,,true,1,1,0,1,0,1
AL,"Coqueiro Seco",minimal,,true,1,1,0,1,0,1
AL,"Craíbas",minimal,,true,1,1,0,1,0,1
AL,"Delmiro Gouveia",minimal,,true,1,1,0,1,0,1
AL,"Dois Riachos",minimal,,true,1,1,0,1,0,1
AL,"Estrela de Alagoas",minimal,,true,1,1,0,1,0,1
AL,"Feira Grande",minimal,,true,1,1,0,1,0,1
AL,"Feliz Deserto",minimal,,true,1,1,0,1,1,1
AL,"Flexeiras",minimal,,true,1,1,0,1,0,1
BA,"Salvador",full,40140,true,170,168,2,168,94,170
BA,"Juazeiro",minimal,,true,62,62,0,62,0,62
BA,"Feira de Santana",minimal,,true,59,59,0,59,0,59
BA,"Itabuna",minimal,,true,56,56,0,56,0,56
BA,"Ilhéus",partial,40145,true,38,38,0,38,29,38
BA,"Vitória da Conquista",minimal,,true,36,36,0,31,0,36
BA,"Santo Antônio de Jesus",minimal,,true,25,25,0,25,0,25
BA,"Lauro de Freitas",partial,,true,19,19,0,19,7,19
BA,"Ruy Barbosa",minimal,,true,18,18,0,18,0,18
BA,"Euclides da Cunha",minimal,,true,13,13,0,13,0,13
BA,"Uruçuca",partial,,true,10,10,0,10,1,10
BA,"Jequié",minimal,,true,8,8,0,8,0,8
BA,"Morro do Chapéu",minimal,,true,7,7,0,7,0,7
BA,"Sento Sé",minimal,,true,7,7,0,7,0,7
BA,"Candeias",minimal,40135,true,7,7,0,7,5,7
BA,"Conceição do Coité",minimal,,true,6,6,0,6,0,6
BA,"Gentio do Ouro",minimal,,true,6,6,0,6,0,6
BA,"Maragogipe",minimal,,true,6,6,0,6,1,6
BA,"Valença",minimal,,true,5,5,0,5,3,5
BA,"Jacobina",minimal,,true,5,5,0,5,0,5
BA,"Unas",minimal,,true,5,5,0,0,2,5
BA,"Casa Nova",minimal,,true,5,5,0,5,0,5
BA,"Jaguaripe",minimal,,true,5,5,0,5,4,5
BA,"Caetité",minimal,,true,5,5,0,5,0,5
BA,"Porto Seguro",minimal,,true,5,5,0,0,4,5
BA,"Curaçá",minimal,,true,5,5,0,5,0,5
BA,"Livramento de Nossa Senhora",minimal,,true,4,4,0,4,0,4
BA,"Jandaíra",minimal,,true,4,4,0,4,2,4
BA,"Mucuri",minimal,,true,4,4,0,0,1,4
BA,"São Sebastião do Passé",minimal,,true,4,4,0,4,0,4
BA,"Amargosa",minimal,,true,4,4,0,4,0,4
BA,"Caravelas",minimal,,true,4,4,0,0,1,4
BA,"Ibipeba",minimal,,true,4,4,0,4,0,4
BA,"Palmas de Monte Alto",minimal,,true,4,4,0,4,0,4
BA,"Mirangaba",minimal,,true,4,4,0,4,0,4
BA,"Vera Cruz",minimal,,true,4,4,0,4,4,4
BA,"Guanambi",minimal,,true,4,4,0,4,0,4
BA,"Pilão Arcado",minimal,,true,4,4,0,4,0,4
BA,"Pindobaçu",minimal,,true,4,4,0,4,0,4
BA,"Piritiba",minimal,,true,4,4,0,4,0,4
BA,"Irecê",minimal,,true,4,4,0,4,0,4
BA,"Brumado",minimal,,true,4,4,0,4,0,4
BA,"Rafael Jambeiro",minimal,,true,4,4,0,4,0,4
BA,"Antônio Cardoso",minimal,,true,4,4,0,4,0,4
BA,"Mascote",minimal,,true,4,4,0,1,0,4
BA,"Cairu",minimal,,true,4,4,0,4,4,4
BA,"América Dourada",minimal,,true,4,4,0,4,0,4
BA,"Castro Alves",minimal,,true,4,4,0,4,0,4
BA,"Senhor do Bonfim",minimal,,true,4,4,0,4,0,4
BA,"Nova Viçosa",minimal,,true,4,4,0,0,1,4
BA,"Mundo Novo",minimal,,true,4,4,0,4,0,4
BA,"Amélia Rodrigues",minimal,,true,3,3,0,3,0,3
BA,"Coaraci",minimal,,true,3,3,0,3,0,3
BA,"Mucugê",minimal,,true,3,3,0,3,0,3
BA,"Conceição do Almeida",minimal,,true,3,3,0,3,0,3
BA,"Miguel Calmon",minimal,,true,3,3,0,3,0,3
BA,"Brotas de Macaúbas",minimal,,true,3,3,0,3,0,3
BA,"Cachoeira",minimal,,true,3,3,0,3,0,3
BA,"Coração de Maria",minimal,,true,3,3,0,3,0,3
BA,"Medeiros Neto",minimal,,true,3,3,0,0,0,3
BA,"Aurelino Leal",minimal,,true,3,3,0,3,0,3
BA,"Mata de São João",minimal,,true,3,3,0,3,1,3
BA,"Correntina",minimal,,true,3,3,0,2,0,3
BA,"Cotegipe",minimal,,true,3,3,0,3,0,3
BA,"Caetanos",minimal,,true,3,3,0,3,0,3
BA,"Maraú",minimal,,true,3,3,0,3,1,3
BA,"Malhada",minimal,,true,3,3,0,3,0,3
BA,"Macajuba",minimal,,true,3,3,0,3,0,3
BA,"Macaúbas",minimal,,true,3,3,0,3,0,3
BA,"Andaraí",minimal,,true,3,3,0,3,0,3
BA,"Andorinha",minimal,,true,3,3,0,3,0,3
BA,"Entre Rios",minimal,,true,3,3,0,3,1,3
BA,"Lençóis",minimal,,true,3,3,0,3,0,3
BA,"Esplanada",minimal,,true,3,3,0,3,1,3
BA,"Laje",minimal,,true,3,3,0,3,0,3
BA,"Barra",minimal,,true,3,3,0,3,0,3
BA,"Jussara",minimal,,true,3,3,0,3,0,3
BA,"Xique-Xique",minimal,,true,3,3,0,3,0,3
BA,"Jaguarari",minimal,,true,3,3,0,3,0,3
BA,"Jacaraci",minimal,,true,3,3,0,3,0,3
BA,"Itororó",minimal,,true,3,3,0,3,0,3
BA,"Iaçu",minimal,,true,3,3,0,3,0,3
BA,"Itapicuru",minimal,,true,3,3,0,3,0,3
BA,"Itanhém",minimal,,true,3,3,0,0,0,3
BA,"Valente",minimal,,true,3,3,0,3,0,3
BA,"Ibicuí",minimal,,true,3,3,0,3,0,3
BA,"Itambé",minimal,,true,3,3,0,1,0,3
BA,"Ipirá",minimal,,true,3,3,0,3,0,3
BA,"Ibitiara",minimal,,true,3,3,0,3,0,3
BA,"Ibititá",minimal,,true,3,3,0,2,0,3
BA,"Ubaitaba",minimal,,true,3,3,0,3,0,3
BA,"Ubaíra",minimal,,true,3,3,0,3,0,3
BA,"Uauá",minimal,,true,3,3,0,3,0,3
BA,"Terra Nova",minimal,,true,3,3,0,3,0,3
BA,"Teodoro Sampaio",minimal,,true,3,3,0,3,0,3
BA,"Souto Soares",minimal,,true,3,3,0,3,0,3
BA,"Seabra",minimal,,true,3,3,0,3,0,3
BA,"Saubara",minimal,,true,3,3,0,3,3,3
BA,"São Gonçalo dos Campos",minimal,,true,3,3,0,3,0,3
BA,"São Francisco do Conde",minimal,,true,3,3,0,3,3,3
BA,"Santo Amaro",minimal,,true,3,3,0,3,2,3
BA,"Santa Maria da Vitória",minimal,,true,3,3,0,3,0,3
BA,"Rio de Contas",minimal,,true,3,3,0,3,0,3
BA,"Riachão das Neves",minimal,,true,3,3,0,2,0,3
BA,"Planaltino",minimal,,true,3,3,0,3,0,3
BA,"Camaçari",minimal,,true,3,3,0,3,3,3
BA,"Camamu",minimal,,true,3,3,0,3,1,3
BA,"Barra do Mendes",minimal,,true,3,3,0,3,0,3
BA,"Canavieiras",minimal,,true,3,3,0,0,3,3
BA,"Barro Alto",minimal,,true,3,3,0,2,0,3
BA,"Cândido Sales",minimal,,true,3,3,0,0,0,3
BA,"Alagoinhas",minimal,,true,3,3,0,3,0,3
BA,"Piatã",minimal,,true,3,3,0,3,0,3
BA,"Belmonte",minimal,,true,3,3,0,0,2,3
BA,"Oliveira dos Brejinhos",minimal,,true,3,3,0,3,0,3
BA,"Bom Jesus da Lapa",minimal,,true,3,3,0,3,0,3
BA,"Novo Horizonte",minimal,,true,3,3,0,3,0,3
BA,"Catu",minimal,,true,3,3,0,3,0,3
BA,"Mulungu do Morro",minimal,,true,3,3,0,3,0,3
BA,"Prado",minimal,,true,2,2,0,0,2,2
BA,"Abaíra",minimal,,true,2,2,0,2,0,2
BA,"Barra da Estiva",minimal,,true,2,2,0,2,0,2
BA,"Abaré",minimal,,true,2,2,0,2,0,2
BA,"Anagé",minimal,,true,2,2,0,2,0,2
BA,"Arataca",minimal,,true,2,2,0,0,0,2
BA,"Aratuípe",minimal,,true,2,2,0,2,0,2
BA,"Cabaceiras do Paraguaçu",minimal,,true,2,2,0,2,0,2
BA,"Angical",minimal,,true,2,2,0,2,0,2
BA,"Aporá",minimal,,true,2,2,0,2,0,2
BA,"Boa Vista do Tupim",minimal,,true,2,2,0,2,0,2
BA,"Barra do Choça",minimal,,true,2,2,0,2,0,2
BA,"Bom Jesus da Serra",minimal,,true,2,2,0,2,0,2
BA,"Boninal",minimal,,true,2,2,0,2,0,2
BA,"Água Fria",minimal,,true,2,2,0,2,0,2
BA,"Boquira",minimal,,true,2,2,0,2,0,2
BA,"Alcobaça",minimal,,true,2,2,0,0,1,2
BA,"Baianópolis",minimal,,true,2,2,0,2,0,2
BA,"Cafarnaum",minimal,,true,2,2,0,2,0,2
BA,"Camacan",minimal,,true,2,2,0,0,0,2
BA,"Campo Alegre de Lourdes",minimal,,true,2,2,0,2,0,2
BA,"Campo Formoso",minimal,,true,2,2,0,1,0,2
BA,"Canarana",minimal,,true,2,2,0,1,0,2
BA,"Candiba",minimal,,true,2,2,0,2,0,2
BA,"Canudos",minimal,,true,2,2,0,2,0,2
BA,"Caraíbas",minimal,,true,2,2,0,2,0,2
BA,"Carinhanha",minimal,,true,2,2,0,2,0,2
BA,"Cícero Dantas",minimal,,true,2,2,0,2,0,2
BA,"Condeúba",minimal,,true,2,2,0,2,0,2
BA,"Contendas do Sincorá",minimal,,true,2,2,0,2,0,2
BA,"Coribe",minimal,,true,2,2,0,2,0,2
BA,"Crisópolis",minimal,,true,2,2,0,2,0,2
BA,"Elísio Medrado",minimal,,true,2,2,0,2,0,2
BA,"Encruzilhada",minimal,,true,2,2,0,0,0,2
BA,"Feira da Mata",minimal,,true,2,2,0,2,0,2
BA,"Firmino Alves",minimal,,true,2,2,0,2,0,2
BA,"Gongogi",minimal,,true,2,2,0,2,0,2
BA,"Guaratinga",minimal,,true,2,2,0,0,0,2
BA,"Ibicoara",minimal,,true,2,2,0,2,0,2
BA,"Ibirataia",minimal,,true,2,2,0,2,0,2
BA,"Ibotirama",minimal,,true,2,2,0,2,0,2
BA,"Iguaí",minimal,,true,2,2,0,2,0,2
BA,"Ipecaetá",minimal,,true,2,2,0,2,0,2
BA,"Ipupiara",minimal,,true,2,2,0,2,0,2
BA,"Iramaia",minimal,,true,2,2,0,2,0,2
BA,"Iraquara",minimal,,true,2,2,0,2,0,2
BA,"Irará",minimal,,true,2,2,0,2,0,2
BA,"Itacaré",minimal,,true,2,2,0,2,1,2
BA,"Itagibá",minimal,,true,2,2,0,2,0,2
BA,"Itaju do Colônia",minimal,,true,2,2,0,2,0,2
BA,"Itajuípe",minimal,,true,2,2,0,2,0,2
BA,"Itapebi",minimal,,true,2,2,0,0,0,2
BA,"Itapetinga",minimal,,true,2,2,0,1,0,2
BA,"Itarantim",minimal,,true,2,2,0,0,0,2
BA,"Ituaçu",minimal,,true,2,2,0,2,0,2
BA,"Jaguaquara",minimal,,true,2,2,0,2,0,2
BA,"Jeremoabo",minimal,,true,2,2,0,2,0,2
BA,"Jussiape",minimal,,true,2,2,0,2,0,2
BA,"Licínio de Almeida",minimal,,true,2,2,0,2,0,2
BA,"Mairi",minimal,,true,2,2,0,2,0,2
BA,"Manoel Vitorino",minimal,,true,2,2,0,2,0,2
BA,"Mansidão",minimal,,true,2,2,0,2,0,2
BA,"Marcionílio Souza",minimal,,true,2,2,0,2,0,2
BA,"Milagres",minimal,,true,2,2,0,2,0,2
BA,"Morpará",minimal,,true,2,2,0,2,0,2
BA,"Muniz Ferreira",minimal,,true,2,2,0,2,0,2
BA,"Muritiba",minimal,,true,2,2,0,2,0,2
BA,"Nilo Peçanha",minimal,,true,2,2,0,2,1,2
BA,"Nova Canaã",minimal,,true,2,2,0,2,0,2
BA,"Ourolândia",minimal,,true,2,2,0,2,0,2
BA,"Palmeiras",minimal,,true,2,2,0,2,0,2
BA,"Paramirim",minimal,,true,2,2,0,2,0,2
BA,"Paratinga",minimal,,true,2,2,0,2,0,2
BA,"Paripiranga",minimal,,true,2,2,0,2,0,2
BA,"Pindaí",minimal,,true,2,2,0,2,0,2
BA,"Planalto",minimal,,true,2,2,0,2,0,2
BA,"Pojuca",minimal,,true,2,2,0,2,0,2
BA,"Potiraguá",minimal,,true,2,2,0,0,0,2
BA,"Presidente Dutra",minimal,,true,2,2,0,2,0,2
BA,"Queimadas",minimal,,true,2,2,0,2,0,2
BA,"Quijingue",minimal,,true,2,2,0,2,0,2
BA,"Remanso",minimal,,true,2,2,0,2,0,2
BA,"Riachão do Jacuípe",minimal,,true,2,2,0,2,0,2
BA,"Riacho de Santana",minimal,,true,2,2,0,2,0,2
BA,"Ribeirão do Largo",minimal,,true,2,2,0,0,0,2
BA,"Rio do Antônio",minimal,,true,2,2,0,2,0,2
BA,"Rio do Pires",minimal,,true,2,2,0,2,0,2
BA,"Santa Rita de Cássia",minimal,,true,2,2,0,2,0,2
BA,"Santaluz",minimal,,true,2,2,0,2,0,2
BA,"Santana",minimal,,true,2,2,0,2,0,2
BA,"Santanópolis",minimal,,true,2,2,0,2,0,2
BA,"São Desidério",minimal,,true,2,2,0,0,0,2
BA,"São Domingos",minimal,,true,2,2,0,2,0,2
BA,"São Felipe",minimal,,true,2,2,0,2,0,2
BA,"São Félix",minimal,,true,2,2,0,2,0,2
BA,"São Gabriel",minimal,,true,2,2,0,2,0,2
BA,"São José do Jacuípe",minimal,,true,2,2,0,2,0,2
BA,"Sapeaçu",minimal,,true,2,2,0,2,0,2
BA,"Sebastião Laranjeiras",minimal,,true,2,2,0,2,0,2
BA,"Sítio do Mato",minimal,,true,2,2,0,1,0,2
BA,"Tabocas do Brejo Velho",minimal,,true,2,2,0,2,0,2
BA,"Tanhaçu",minimal,,true,2,2,0,2,0,2
BA,"Taperoá",minimal,,true,2,2,0,2,2,2
BA,"Tapiramutá",minimal,,true,2,2,0,2,0,2
BA,"Teixeira de Freitas",minimal,,true,2,2,0,0,0,2
BA,"Tremedal",minimal,,true,2,2,0,1,0,2
BA,"Tucano",minimal,,true,2,2,0,2,0,2
BA,"Uibaí",minimal,,true,2,2,0,2,0,2
BA,"Umburanas",minimal,,true,2,2,0,2,0,2
BA,"Utinga",minimal,,true,2,2,0,2,0,2
BA,"Varzedo",minimal,,true,2,2,0,2,0,2
BA,"Eunápolis",minimal,,true,1,1,0,0,0,1
BA,"Érico Cardoso",minimal,,true,1,1,0,1,0,1
BA,"Sátiro Dias",minimal,,true,1,1,0,1,0,1
BA,"Dom Macedo Costa",minimal,,true,1,1,0,1,0,1
BA,"Luís Eduardo Magalhães",minimal,,true,1,1,0,0,0,1
BA,"Dom Basílio",minimal,,true,1,1,0,1,0,1
BA,"Macarani",minimal,,true,1,1,0,0,0,1
BA,"Dias d'Ávila",minimal,,true,1,1,0,1,0,1
BA,"Macururé",minimal,,true,1,1,0,1,0,1
BA,"Madre de Deus",minimal,40118,true,1,1,0,0,1,1
BA,"Maetinga",minimal,,true,1,1,0,1,0,1
BA,"Maiquinique",minimal,,true,1,1,0,0,0,1
BA,"Barreiras",minimal,,true,1,1,0,0,0,1
BA,"Dário Meira",minimal,,true,1,1,0,1,0,1
BA,"Malhada de Pedras",minimal,,true,1,1,0,1,0,1
BA,"Saúde",minimal,,true,1,1,0,1,0,1
BA,"Barra do Rocha",minimal,,true,1,1,0,1,0,1
BA,"Maracás",minimal,,true,1,1,0,1,0,1
BA,"Cruz das Almas",minimal,,true,1,1,0,1,0,1
BA,"Cristópolis",minimal,,true,1,1,0,1,0,1
BA,"Almadina",minimal,,true,1,1,0,1,0,1
BA,"Cravolândia",minimal,,true,1,1,0,1,0,1
BA,"Coronel João Sá",minimal,,true,1,1,0,1,0,1
BA,"Matina",minimal,,true,1,1,0,1,0,1
BA,"Cordeiros",minimal,,true,1,1,0,1,0,1
BA,"Conde",minimal,,true,1,1,0,1,1,1
BA,"Banzaê",minimal,,true,1,1,0,1,0,1
BA,"Conceição do Jacuípe",minimal,,true,1,1,0,1,0,1
BA,"Mirante",minimal,,true,1,1,0,1,0,1
BA,"Monte Santo",minimal,,true,1,1,0,1,0,1
BA,"Baixa Grande",minimal,,true,1,1,0,1,0,1
BA,"Conceição da Feira",minimal,,true,1,1,0,1,0,1
BA,"Mortugaba",minimal,,true,1,1,0,1,0,1
BA,"Cocos",minimal,,true,1,1,0,1,0,1
BA,"Cipó",minimal,,true,1,1,0,1,0,1
BA,"Chorrochó",minimal,,true,1,1,0,1,0,1
BA,"Central",minimal,,true,1,1,0,1,0,1
BA,"Serra do Ramalho",minimal,,true,1,1,0,1,0,1
BA,"Muquém do São Francisco",minimal,,true,1,1,0,1,0,1
BA,"Serra Dourada",minimal,,true,1,1,0,1,0,1
BA,"Mutuípe",minimal,,true,1,1,0,1,0,1
BA,"Nazaré",minimal,,true,1,1,0,1,0,1
BA,"Serra Preta",minimal,,true,1,1,0,1,0,1
BA,"Nordestina",minimal,,true,1,1,0,1,0,1
BA,"Serrinha",minimal,,true,1,1,0,1,0,1
BA,"Nova Fátima",minimal,,true,1,1,0,1,0,1
BA,"Nova Ibiá",minimal,,true,1,1,0,1,0,1
BA,"Nova Itarana",minimal,,true,1,1,0,1,0,1
BA,"Nova Redenção",minimal,,true,1,1,0,1,0,1
BA,"Nova Soure",minimal,,true,1,1,0,1,0,1
BA,"Caturama",minimal,,true,1,1,0,1,0,1
BA,"Catolândia",minimal,,true,1,1,0,1,0,1
BA,"Novo Triunfo",minimal,,true,1,1,0,1,0,1
BA,"Olindina",minimal,,true,1,1,0,1,0,1
BA,"Cardeal da Silva",minimal,,true,1,1,0,1,0,1
BA,"Ouriçangas",minimal,,true,1,1,0,1,0,1
BA,"Serrolândia",minimal,,true,1,1,0,1,0,1
BA,"Capim Grosso",minimal,,true,1,1,0,1,0,1
BA,"Simões Filho",minimal,,true,1,1,0,1,1,1
BA,"Aiquara",minimal,,true,1,1,0,1,0,1
BA,"Sítio do Quinto",minimal,,true,1,1,0,1,0,1
BA,"Sobradinho",minimal,,true,1,1,0,1,0,1
BA,"Pau Brasil",minimal,,true,1,1,0,0,0,1
BA,"Paulo Afonso",minimal,,true,1,1,0,1,0,1
BA,"Pé de Serra",minimal,,true,1,1,0,1,0,1
BA,"Pedrão",minimal,,true,1,1,0,1,0,1
BA,"Pedro Alexandre",minimal,,true,1,1,0,1,0,1
BA,"Capela do Alto Alegre",minimal,,true,1,1,0,1,0,1
BA,"Cansanção",minimal,,true,1,1,0,1,0,1
BA,"Aramari",minimal,,true,1,1,0,1,0,1
BA,"Candeal",minimal,,true,1,1,0,1,0,1
BA,"Pintadas",minimal,,true,1,1,0,1,0,1
BA,"Piraí do Norte",minimal,,true,1,1,0,1,0,1
BA,"Piripá",minimal,,true,1,1,0,1,0,1
BA,"Canápolis",minimal,,true,1,1,0,1,0,1
BA,"Caldeirão Grande",minimal,,true,1,1,0,1,0,1
BA,"Várzea da Roça",minimal,,true,1,1,0,1,0,1
BA,"Poções",minimal,,true,1,1,0,1,0,1
BA,"Várzea do Poço",minimal,,true,1,1,0,1,0,1
BA,"Ponto Novo",minimal,,true,1,1,0,1,0,1
BA,"Caém",minimal,,true,1,1,0,1,0,1
BA,"Tanque Novo",minimal,,true,1,1,0,1,0,1
BA,"Caculé",minimal,,true,1,1,0,1,0,1
BA,"Tanquinho",minimal,,true,1,1,0,1,0,1
BA,"Presidente Jânio Quadros",minimal,,true,1,1,0,1,0,1
BA,"Presidente Tancredo Neves",minimal,,true,1,1,0,1,0,1
BA,"Várzea Nova",minimal,,true,1,1,0,0,0,1
BA,"Barrocas",minimal,,true,1,1,0,1,0,1
BA,"Quixabeira",minimal,,true,1,1,0,1,0,1
BA,"Caatiba",minimal,,true,1,1,0,1,0,1
BA,"Adustina",minimal,,true,1,1,0,1,0,1
BA,"Retirolândia",minimal,,true,1,1,0,1,0,1
BA,"Buritirama",minimal,,true,1,1,0,1,0,1
BA,"Araci",minimal,,true,1,1,0,1,0,1
BA,"Teofilândia",minimal,,true,1,1,0,1,0,1
BA,"Ribeira do Amparo",minimal,,true,1,1,0,1,0,1
BA,"Ribeira do Pombal",minimal,,true,1,1,0,1,0,1
BA,"Teolândia",minimal,,true,1,1,0,1,0,1
BA,"Buerarema",minimal,,true,1,1,0,1,0,1
BA,"Aracatu",minimal,,true,1,1,0,1,0,1
BA,"Vereda",minimal,,true,1,1,0,0,0,1
BA,"Rio Real",minimal,,true,1,1,0,1,0,1
BA,"Rodelas",minimal,,true,1,1,0,1,0,1
BA,"Brejolândia",minimal,,true,1,1,0,1,0,1
BA,"Salinas da Margarida",minimal,,true,1,1,0,1,1,1
BA,"Brejões",minimal,,true,1,1,0,1,0,1
BA,"Santa Bárbara",minimal,,true,1,1,0,1,0,1
BA,"Santa Brígida",minimal,,true,1,1,0,1,0,1
BA,"Santa Cruz Cabrália",minimal,,true,1,1,0,0,1,1
BA,"Santa Cruz da Vitória",minimal,,true,1,1,0,1,0,1
BA,"Santa Inês",minimal,,true,1,1,0,1,0,1
BA,"Santa Luzia",minimal,,true,1,1,0,0,0,1
BA,"Botuporã",minimal,,true,1,1,0,1,0,1
BA,"Acajutiba",minimal,,true,1,1,0,1,0,1
BA,"Santa Terezinha",minimal,,true,1,1,0,1,0,1
BA,"Araçás",minimal,,true,1,1,0,1,0,1
BA,"Apuarema",minimal,,true,1,1,0,1,0,1
BA,"Igaporã",minimal,,true,1,1,0,1,0,1
BA,"Igrapiúna",minimal,,true,1,1,0,1,1,1
BA,"Antônio Gonçalves",minimal,,true,1,1,0,1,0,1
BA,"Ichu",minimal,,true,1,1,0,1,0,1
BA,"Inhambupe",minimal,,true,1,1,0,1,0,1
BA,"Bonito",minimal,,true,1,1,0,1,0,1
BA,"Ipiaú",minimal,,true,1,1,0,1,0,1
BA,"Ibirapuã",minimal,,true,1,1,0,0,0,1
